p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000251577242321562	2.05767973995357	0.261	0.123	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119750767345063	13	CCL5
0.000000000000000000000000000000000000000000000000036673419950584	1.94116229143512	0.228	0.173	0.000000000000000000000000000000000000000000000017456547896478	13	CXCR4
0.0000000000000000000323126167931196	1.37930520141544	0.344	0.376	0.0000000000000000153808055935249	13	PTPRC
0.0000000000000000016785678463466	1.01372419513729	0.173	0.272	0.00000000000000079899829486098	13	ITGB1
0.00000000000000000000000000000326574040537105	0.912112090341708	0.122	0.216	0.00000000000000000000000000155449243295662	13	HLA-DPB1
0.00000000000000000000000000000000000000000122620412771807	0.809450474312308	0.099	0.2	0.000000000000000000000000000000000000000583673164793799	13	SERPINB9
0.00000000000000000000000000000000000000000000000000667615910082488	0.801997170218893	0.108	0.225	0.00000000000000000000000000000000000000000000000317785173199264	13	CD47
0.000000000000000000000000000000000000000275085797133157	0.706288678304324	0.158	0.288	0.000000000000000000000000000000000000130940839435383	13	CD44
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638629989558284	0.652382816673823	0.623	0.546	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303987875029743	13	CD74
0.00000000000000000000000000000000000000000000000000000000000000000000097444435087102	0.576166563172779	0.092	0.221	0.000000000000000000000000000000000000000000000000000000000000000000463835511014606	13	HAVCR2
0.00000115499380720962	0.554541075436888	0.416	0.469	0.000549777052231781	13	HLA-DRA
0.000000000000000000000000000000000000000000000000000000000000000000000000000201151285325056	0.546641967343105	0.117	0.27	0.0000000000000000000000000000000000000000000000000000000000000000000000000957480118147266	13	STAT3
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000550889513249307	-0.507948963898497	0.088	0.295	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026222340830667	13	PTN
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132123909351932	-0.581049279088271	0.086	0.302	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000628909808515196	13	MX1
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000339596472178754	-0.649507890972296	0.246	0.44	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161647920757087	13	C1QB
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000621903679810344	-0.732623131990084	0.035	0.2	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000296026151589724	13	PDPN
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245815196810976	-0.746038566526343	0.039	0.22	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117008033682025	13	MS4A4A
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221737144857858	-0.774075084132396	0.101	0.28	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010554688095234	13	LYZ
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150524397571948	-0.835875885393672	0.08	0.305	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000716496132442473	13	GFAP
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000604649554563124	-0.886886636851451	0.071	0.302	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000287813187972047	13	TGFBI
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000874141064462055	-0.927929826007437	0.044	0.234	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000416091146683938	13	VSIG4
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385257572312249	-0.972720586912159	0.055	0.287	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018338260442063	13	FCGR3A
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000369102595209277	-1.0283087821633	0.041	0.254	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000175692835319616	13	FCGR1A
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154513561491225	-1.03791744501999	0.039	0.237	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000735484552698232	13	CD14
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000797246082714273	-1.04545864479471	0.037	0.224	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000379489135371994	13	DST
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412525995255769	-1.05905881732432	0.073	0.305	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196362373741746	13	C1QC
0	4.25962639261531	0.57	0.056	0	2	IL7R
0	2.95472744902404	0.217	0.03	0	2	CCR7
0	2.75543142696047	0.701	0.167	0	2	CXCR4
0	2.75065046833612	0.451	0.056	0	2	CD247
0	2.72699923745559	0.751	0.124	0	2	TRAC
0	2.71457996625401	0.687	0.096	0	2	CD3E
0	2.68450465280303	0.554	0.106	0	2	CYTIP
0	2.55449738866778	0.258	0.061	0	2	CTLA4
0	2.49952893698676	0.685	0.115	0	2	CD2
0	2.44881057323633	0.346	0.084	0	2	CD69
0	2.43085079071787	0.316	0.051	0	2	SLAMF1
0	2.12303257917735	0.357	0.102	0	2	PRDM1
0	2.11496274239727	0.478	0.084	0	2	CD3D
0	2.07702588977453	0.296	0.067	0	2	CD28
0	2.04890999530054	0.423	0.092	0	2	STAT4
0	1.89149084577349	0.848	0.368	0	2	PTPRC
0	1.81808411598503	0.438	0.159	0	2	JAK1
0	1.70532165491081	0.48	0.122	0	2	CCL5
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292843977067856	1.69397187695738	0.202	0.072	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139393733084299	2	GPR183
0	1.62003948422481	0.395	0.1	0	2	GZMA
0	1.60876192930444	0.624	0.279	0	2	CD44
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000674505486848556	1.45997654263245	0.516	0.293	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321064611739913	2	MX1
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000699995832749862	1.4088408053012	0.371	0.191	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333198016388934	2	TGFB1
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135430983804537	1.38289087936027	0.397	0.172	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000644651482909598	2	ITGA4
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000518114312565342	1.3268638457316	0.435	0.219	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000246622412781103	2	CD47
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187450413193239	1.30997131253238	0.258	0.069	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000892263966799816	2	PRF1
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000396096441089197	1.28208227818342	0.391	0.215	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188541905958458	2	ISG15
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947613238003697	1.20082082201197	0.315	0.106	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045106390128976	2	CD8A
0.00000000000000000000000000000000000000000000000000000000640786850582135	1.18040144729832	0.293	0.183	0.00000000000000000000000000000000000000000000000000000305014540877096	2	CD4
0.0000000000000000000000000000000000000000000000000000055839118566021	1.10520765652085	0.248	0.145	0.0000000000000000000000000000000000000000000000000026579420437426	2	GLIPR1
0	4.27045420411141	0.29	0.017	0	6	FBLN1
0	4.05024260148416	0.848	0.115	0	6	COL1A1
0	3.35126936307833	0.353	0.037	0	6	PDGFRB
0	3.12672838153218	0.29	0.045	0	6	LTBP2
0	2.98876212115518	0.241	0.048	0	6	PTGDS
0	2.79203219239927	0.825	0.262	0	6	FN1
0	2.57106577823423	0.522	0.146	0	6	TIMP1
0	2.41211341921522	0.375	0.103	0	6	CXCL9
0	2.3415376490479	0.312	0.07	0	6	CTSK
0	2.31258545648336	0.339	0.085	0	6	COL5A2
0	2.19919031160359	0.403	0.088	0	6	FBN1
0	2.12326429972172	0.302	0.057	0	6	CD247
